Codon,dS,dN,dN/dS,Normalized dN-dS,dS (when dN=dS),Log(L),LRT,p-value
109,0.763062,0,0,-0.521956,0.210729,-18.7124,7.65591,0.00565868
110,2.03907,0,0,-1.39478,0.682616,-33.5644,15.0109,0.000106894
111,2.97863,0.11907,0.04,-1.95602,0.992658,-53.9508,19.3554,1.09E-05
112,1.08615,0,0,-0.742955,0.336265,-29.5066,11.6128,0.00065499
113,3.68153,0.113966,0.031,-2.44031,1.01849,-48.2249,22.9381,1.67E-06
114,1.31981,0,0,-0.902786,0.341082,-22.9925,10.6825,0.00108154
115,1.28069,0.107455,0.084,-0.802525,0.455228,-37.8653,7.36094,0.00666559
116,4.37785,0.0977219,0.022,-2.92773,1.18467,-61.4883,33.3454,7.72E-09
117,0.207878,0,0,-0.142195,0.0812485,-9.37513,1.87517,0.170884
118,0,0,Undefined,0,0,0,0,1
119,2.13582,0,0,-1.46096,0.669768,-34.0803,18.0831,2.11E-05
120,0.671164,0,0,-0.459095,0.200442,-18.6805,7.20322,0.0072773
121,2.96401,0.195838,0.066,-1.8935,0.984689,-60.1176,19.3544,1.09E-05
122,0,0,Undefined,0,0,0,0,1
123,0.245078,0,0,-0.16764,0.0696538,-12.3546,2.51149,0.113019
124,0,0,Undefined,0,0,0,0,1
125,0.208351,0,0,-0.142518,0.0663272,-11.696,2.28522,0.130612
126,0.260131,0,0,-0.177937,0.0741327,-10.5777,2.503,0.11363
127,1.02336,0,0,-0.700005,0.312721,-20.6424,9.37181,0.00220348
128,0,0,Undefined,0,0,0,0,1
129,0.419075,0,0,-0.286659,0.149861,-15.8169,4.09622,0.0429792
130,2.24206,0,0,-1.53363,0.843995,-54.7806,19.1132,1.23E-05
131,1.15691,0,0,-0.79136,0.0729257,-9.64842,5.52724,0.0187227
132,1.64237,0,0,-1.12343,0.508386,-29.1011,13.8548,0.00019749
133,1.29094,0,0,-0.883039,0.385532,-27.1094,11.9039,0.000560166
134,0.536398,0,0,-0.366911,0.155391,-14.843,4.93259,0.0263548
135,0,0,Undefined,0,0,0,0,1
136,3.37612,0,0,-2.30936,0.990934,-50.9206,28.6266,8.78E-08
137,0,0,Undefined,0,0,0,0,1
138,2.38009,0.107751,0.045,-1.55434,0.819194,-62.7325,16.867,4.01E-05
139,0.418361,0.0956488,0.229,-0.220744,0.196973,-24.3569,1.55913,0.211793
140,1.39419,0.283966,0.204,-0.759424,0.605614,-51.9995,5.34325,0.0208027
141,1.17429,0,0,-0.803246,0.346073,-23.8049,9.68454,0.00185825
142,2.20044,0,0,-1.50516,0.620289,-51.4499,19.9084,8.12E-06
143,2.28516,0,0,-1.56311,0.634297,-51.4736,22.6275,1.97E-06
144,0.801019,0.098486,0.123,-0.480552,0.287297,-27.1012,3.94949,0.0468857
145,1.36647,0,0,-0.934706,0.462893,-25.0905,12.8308,0.000340953
146,1.05495,0,0,-0.721613,0.528323,-30.1614,8.2189,0.00414563
147,0,0,Undefined,0,0,0,0,1
148,2.21687,0,0,-1.5164,0.638158,-39.5117,19.4249,1.05E-05
149,1.33834,0,0,-0.915459,0.356743,-29.7798,13.0501,0.000303262
150,0.849571,0,0,-0.58113,0.260184,-25.3545,9.39445,0.00217643
151,0.259358,0,0,-0.177408,0.0774981,-10.3568,2.40803,0.120714
152,1.33632,0,0,-0.914082,0.34254,-25.348,10.7543,0.00104038
153,2.40374,0,0,-1.64423,1.00234,-36.7343,13.6065,0.0002254
154,0,0,Undefined,0,0,0,0,1
155,0.220886,0,0,-0.151092,0.0675446,-9.26152,2.36516,0.124072
156,0.536936,0,0,-0.367279,0.162308,-15.4484,4.75061,0.0292879
157,5.76936,0,0,-3.9464,1.58581,-65.4894,56.7253,5.01E-14
158,0,0,Undefined,0,0,0,0,1
159,1.65047,0,0,-1.12897,0.573242,-30.8243,12.3981,0.00042976
160,0.824263,0,0,-0.563818,0.443095,-26.0262,4.92659,0.0264464
161,5.13733,0,0,-3.51408,1.34038,-65.5657,48.9863,2.58E-12
162,1.07219,0,0,-0.733404,0.379681,-20.8989,8.1893,0.00421382
163,1.09136,0,0,-0.746521,0.312698,-26.2426,9.89938,0.00165334
164,0.314213,0,0,-0.214931,0.119487,-10.8598,1.92578,0.165221
165,0,0,Undefined,0,0,0,0,1
166,1.56745,0.108328,0.069,-0.998077,0.537822,-40.4432,9.49677,0.00205834
167,0,0.286445,Infinite,0.195936,0.20562,-24.8483,1.97979,0.159412
168,0,0,Undefined,0,0,0,0,1
169,0.20787,0.0940872,0.453,-0.0778306,0.129555,-18.2801,0.304915,0.580818
170,0.882255,0.11192,0.127,-0.526931,0.326141,-26.9737,3.86893,0.0491879
171,0,0,Undefined,0,0,0,0,1
172,2.74338,0,0,-1.87655,1.34856,-60.5964,20.7387,5.26E-06
173,0.853797,0.212111,0.248,-0.438931,0.420472,-42.4632,2.62836,0.10497
174,2.26856,0.114896,0.051,-1.47316,0.790427,-44.9421,14.8055,0.000119187
175,2.76849,0,0,-1.89373,0.950786,-39.4913,20.6518,5.51E-06
176,0.27155,0,0,-0.185748,0.084939,-10.6352,2.31894,0.127807
177,0.501469,0.110691,0.221,-0.267302,0.230243,-23.3649,1.63085,0.201585
178,1.65801,0,0,-1.13413,0.471948,-32.7489,14.8616,0.000115694
179,0,0,Undefined,0,0,0,0,1
180,1.00528,0,0,-0.687639,0.301598,-24.8739,9.55932,0.00198937
181,1.07257,0.0949157,0.088,-0.668744,0.3011,-28.1412,5.28272,0.0215381
182,0.208316,0,0,-0.142494,0.0663233,-9.95463,2.28498,0.130632
183,1.02544,0,0,-0.70143,0.2928,-24.4887,9.90977,0.00164403
184,1.3001,0,0,-0.889304,0.345118,-29.6606,13.1488,0.000287698
185,2.37507,0,0,-1.62462,0.623985,-47.0498,23.6273,1.17E-06
186,0.907793,0,0,-0.620955,0.272458,-25.8566,9.54541,0.0020045
187,0.59191,0,0,-0.404883,0.164605,-13.7867,5.09175,0.0240399
188,1.07724,0,0,-0.73686,0.33548,-27.5366,11.5597,0.000673952
189,0,0,Undefined,0,0,0,0,1
190,1.00874,0,0,-0.690004,0.258416,-18.4517,8.10995,0.00440228
191,0.636088,0,0,-0.435102,0.239911,-14.3579,3.86803,0.0492142
192,2.94E-13,0.146598,4.99472E+11,0.100277,0.146566,-18.0296,0.000994631,0.974841
193,0,0,Undefined,0,0,0,0,1
194,6.5839,0,0,-4.50357,1.87359,-66.1305,52.8923,3.52E-13
195,1.79933,0,0,-1.23079,0.51345,-32.4053,17.3048,3.18E-05
196,6.08701,0,0,-4.16368,1.4645,-57.2179,50.5697,1.15E-12
197,2.66092,0.116467,0.044,-1.74048,0.776167,-38.1799,15.4684,8.39E-05
198,0,0.193422,Infinite,0.132306,0.119388,-11.9956,0.964366,0.326089
199,0.760066,0,0,-0.519906,0.211115,-23.0586,7.64459,0.0056943
200,0.750583,0.196105,0.261,-0.379279,0.35253,-37.7229,2.1699,0.140735
201,1.12414,0,0,-0.768942,0.343229,-22.2593,9.39588,0.00217474
202,2.10103,0,0,-1.43716,0.619121,-37.5997,21.5927,3.37E-06
203,5.26E-06,0.0745487,14166.643,0.0509898,0.0745447,-13.0411,8.04E-05,0.992844
204,1.4189,0,0,-0.970567,0.430175,-24.6995,11.7871,0.000596417
205,0,0.327479,Infinite,0.224005,0.218638,-20.4611,2.40995,0.120566
206,0.85384,0,0,-0.58405,0.267587,-20.8474,9.2186,0.00239569
207,0.755989,0.1032,0.137,-0.446526,0.292369,-23.79,3.55901,0.0592231
208,1.42551,0,0,-0.97509,0.615151,-28.0982,8.2592,0.0040546
209,1.38081,0,0,-0.944509,0.410585,-34.4863,14.3701,0.00015017
210,3.10816,0,0,-2.12607,0.874578,-45.8114,27.1368,1.90E-07
211,0.976308,0.193655,0.198,-0.535357,0.484171,-27.3464,2.31705,0.127963
212,0,0,Undefined,0,0,0,0,1
213,1.66298,0.315706,0.19,-0.921574,0.688846,-52.7327,5.81082,0.0159279
214,1.70504,0,0,-1.16629,0.736128,-28.0503,9.87695,0.00167362
215,0.493743,0,0,-0.337734,0.139654,-15.1438,5.03322,0.0248657
216,0,0,Undefined,0,0,0,0,1
217,1.41636,0,0,-0.968832,0.395006,-28.6734,12.6271,0.000380204
218,0,0.0939614,Infinite,0.0642722,0.0677937,-11.3814,0.651979,0.419406
219,0.234692,0.100659,0.429,-0.091682,0.140902,-17.2959,0.346198,0.556273
220,2.73719,0,0,-1.87231,0.820198,-43.583,23.6258,1.17E-06
221,0.92213,0,0,-0.630763,0.266483,-29.899,9.84186,0.00170585
222,0.500366,0.146293,0.292,-0.242195,0.276659,-22.1369,1.0797,0.298766
223,1.88676,0.120536,0.064,-1.20815,0.717374,-46.2746,11.617,0.000653522
224,0.260289,0.104553,0.402,-0.106528,0.149136,-17.7219,0.399969,0.527105
225,0.208975,0,0,-0.142945,0.0654834,-14.3601,2.31616,0.128036
226,1.56102,0,0,-1.06778,0.441154,-27.7471,14.9171,0.00011234
227,0.449219,0.487187,1.085,0.0259715,0.475693,-48.0925,0.00936438,0.922909
228,0,0,Undefined,0,0,0,0,1
229,0.689132,0,0,-0.471385,0.348386,-25.226,5.41862,0.0199231
230,1.43101,0,0,-0.978853,0.342207,-20.3183,11.5211,0.000688116
231,0.524731,0,0,-0.358931,0.161264,-14.1879,4.69003,0.0303381
232,0,0.117047,Infinite,0.0800634,0.080452,-10.6634,0.748911,0.386821
233,0,0,Undefined,0,0,0,0,1
234,0,0,Undefined,0,0,0,0,1
235,0,0.23156,Infinite,0.158393,0.169178,-20.2067,1.25211,0.263149
236,0.793452,0,0,-0.542743,0.23494,-15.4819,7.24086,0.0071263
237,0.712113,0,0,-0.487105,0.3893,-31.178,6.00695,0.0142497
238,0,0,Undefined,0,0,0,0,1
239,0.420338,0.400775,0.953,-0.013382,0.407095,-43.1921,0.00297243,0.956521
240,8.12007,0.124924,0.015,-5.4689,2.15014,-70.1173,49.9561,1.57E-12
241,1.40926,0,0,-0.963971,0.612018,-26.5802,8.19972,0.00418968
242,5.12755,0.112417,0.022,-3.43049,1.28417,-62.1342,31.99,1.55E-08
243,1.70377,0,0,-1.16543,0.805291,-33.9263,11.8382,0.000580284
244,0,0,Undefined,0,0,0,0,1
245,1.85508,0,0,-1.26893,0.568831,-38.0024,16.1704,5.79E-05
246,0,0.107975,Infinite,0.0738577,0.0753294,-10.7267,0.718511,0.396633
247,2.63656,0,0,-1.80348,0.982059,-39.5995,15.2521,9.41E-05
248,439.158,0.146901,0,-300.296,0.146889,-18.3947,1.55293,0.212704
249,0,0,Undefined,0,0,0,0,1
250,1.47564,0,0,-1.00938,0.776086,-41.6064,8.8603,0.0029144
251,0,0,Undefined,0,0,0,0,1
252,2.65393,0.237834,0.09,-1.65267,0.932021,-53.8862,12.9201,0.000325078
